merchant_id,usuario,ciudad,tipo_negocio,cantidad_dinero_usd,latitud,longitud,meses_en_deuna,num_quejas,nivel_deuna,tiene_tarjeta,tipo_tarjeta,miembro_activo,edad,txn_count_last30,txn_count_last90,total_volume_last30,total_volume_last90,avg_ticket_last30,avg_ticket_last90,days_since_last_txn,active_days_last30,volume_trend,frequency_trend,consecutive_inactive_days,months_below_avg,peak_to_current_ratio,ief,segmento_riesgo,pct_jovenes_sector,edad_mediana_sector,densidad_poblacional,potencial_digital_sector,txn_vs_potencial_sector,cac,costo_mantenimiento_mensual,revenue_mensual,meses_recuperar_cac,ltv_estimado,roi_retencion,churned_next30
MER1208,Santiago Morales,Portoviejo,Educación,739.32,-1.056271,-80.407549,1,1,Bronce,1,Visa,0,39,9,23,446.22,1656.92,49.58,72.04,6,17,-8.65,-26.39,3,1,0.79,0.2296,Bajo,0.406,32,Alta,0.787,0.953,60.31,7.6,5.35,11.3,123.05,1.662,0
MER1209,Santiago Vega,Quito,Servicios Profesionales,560.23,-0.184217,-78.484019,10,0,Bronce,1,Visa,1,38,8,31,637.92,2015.0,79.74,65.0,4,30,-5.51,-1.43,1,0,1.11,0.1076,Bajo,0.183,41,Media,0.37,1.802,38.84,5.13,7.66,5.1,107.24,2.365,0
MER1210,Eduardo López,Cuenca,Transporte,3786.46,-2.880818,-79.005088,13,0,Silver,1,American Express,0,30,29,131,4385.09,12915.29,151.21,98.59,1,26,-28.34,7.88,1,1,0.76,0.2216,Bajo,0.528,38,Baja,0.694,1.194,102.13,21.85,52.62,1.9,578.82,5.026,0
MER1211,Eduardo Cabrera,Ambato,Transporte,1445.66,-1.201283,-78.645288,6,3,Bronce,1,Visa,1,48,16,36,1152.8,5476.32,72.05,152.12,6,23,-2.29,7.05,6,1,0.78,0.2338,Bajo,0.534,38,Alta,0.941,1.417,20.55,6.94,13.83,1.5,248.94,11.101,0
MER1212,Roberto Romero,Guayaquil,Supermercado / Abarrotes,1168.63,-2.169012,-79.886583,4,1,Bronce,1,Mastercard,0,49,10,21,972.0,3710.91,97.2,176.71,6,20,-16.11,-2.21,4,2,1.01,0.2747,Bajo,0.206,35,Alta,0.547,1.523,29.37,8.61,11.66,2.5,233.2,7.061,0
MER1213,Ana Flores,Quito,Restaurante / Comida,347.73,-0.254768,-78.554867,1,1,Bronce,1,Visa,1,23,5,40,374.5,1554.0,74.9,38.85,0,15,-18.97,-25.19,0,1,0.5,0.3925,Bajo,0.532,27,Alta,0.938,0.444,94.57,9.52,4.49,21.1,103.27,0.79,0
MER1214,Carmen Ortiz,Loja,Belleza / Estética,1288.36,-3.973953,-79.209471,6,2,Bronce,0,Ninguna,1,20,6,36,1148.58,4573.8,191.43,127.05,8,16,-41.41,-35.07,5,1,0.52,0.5066,Bajo,0.257,39,Media,0.458,1.092,33.81,7.16,13.78,2.5,248.04,6.701,0
MER1215,Sebastián Medina,Quito,Belleza / Estética,6220.75,-0.279226,-78.491065,15,0,Silver,1,Diners Club,0,48,27,109,6541.83,17801.88,242.29,163.32,0,14,-32.79,-15.62,0,1,0.6,0.4116,Bajo,0.588,23,Baja,0.766,1.007,104.45,22.01,78.5,1.3,706.5,6.132,0
MER1216,Ana Alvarado,Quito,Belleza / Estética,586.91,-0.277888,-78.556038,3,1,Bronce,1,Visa,1,49,5,36,447.85,1704.24,89.57,47.34,3,15,-27.03,-12.84,0,1,0.59,0.3183,Bajo,0.337,36,Media,0.554,0.752,45.96,11.02,5.37,8.6,112.77,1.734,0
MER1217,Sebastián Mora,Riobamba,Construcción / Ferretería,778.05,-1.630863,-78.610471,1,0,Bronce,1,Visa,1,36,11,32,415.8,1941.12,37.8,60.66,1,16,10.07,-5.8,1,1,1.09,0.1589,Bajo,0.416,40,Baja,0.559,1.64,38.9,7.85,4.99,7.8,114.77,2.345,0
MER1218,Ramón Castro,Ambato,Construcción / Ferretería,4750.19,-1.216808,-78.613515,8,0,Silver,1,Visa,1,38,26,100,4996.42,17402.0,192.17,174.02,6,12,-12.74,9.14,3,1,0.85,0.2031,Bajo,0.49,31,Media,0.738,1.007,68.67,22.63,59.96,1.1,959.36,12.982,0
MER1219,Gabriela Pérez,Cuenca,Tecnología,125.89,-2.865013,-78.997538,15,2,Bronce,1,Visa,0,29,10,33,50.0,165.0,5.0,5.0,6,8,-33.67,5.16,4,1,0.34,0.3699,Bajo,0.501,21,Alta,0.901,0.925,52.58,10.25,0.6,87.6,5.4,-0.482,0
MER1220,Juan Benítez,Quito,Supermercado / Abarrotes,4227.87,-0.218985,-78.510956,18,0,Silver,0,Ninguna,1,41,22,83,3841.2,13892.54,174.6,167.38,4,16,22.83,-23.66,2,0,0.68,0.2474,Bajo,0.325,32,Alta,0.69,0.911,136.5,18.35,46.09,3.0,276.54,1.623,0
MER1221,Andrea Flores,Cuenca,Restaurante / Comida,15395.59,-2.85875,-79.051155,34,0,Gold,1,Visa,0,46,71,192,12930.52,46043.52,182.12,239.81,1,14,-23.55,1.68,2,2,0.88,0.2119,Bajo,0.341,33,Media,0.559,1.588,377.73,58.59,155.17,2.4,155.17,-0.055,0
MER1222,Eduardo Morales,Quito,Servicios Profesionales,1857.1,-0.233221,-78.488245,13,1,Silver,1,Visa,1,31,33,104,1735.47,5126.16,52.59,49.29,5,20,-21.03,-4.99,2,0,0.93,0.1304,Bajo,0.469,30,Alta,0.863,1.093,172.97,21.7,20.83,8.3,229.13,0.948,0
MER1223,Lucia Jiménez,Esmeraldas,Servicios Profesionales,492.19,0.934319,-79.672037,2,0,Bronce,1,Diners Club,1,39,15,35,995.85,2388.05,66.39,68.23,3,20,-31.32,-11.3,2,0,0.75,0.2084,Bajo,0.401,31,Alta,0.781,1.601,97.69,13.07,11.95,8.2,262.9,2.29,0
MER1224,Juan Chávez,Ambato,Restaurante / Comida,2695.15,-1.22818,-78.657668,17,1,Silver,1,Mastercard,1,43,27,101,2421.36,8306.24,89.68,82.24,2,18,31.7,0.92,3,1,1.29,0.1284,Bajo,0.257,32,Media,0.458,1.684,139.59,15.47,29.06,4.8,203.42,1.125,0
MER1225,Natalia Jiménez,Guayaquil,Servicios Profesionales,3420.03,-2.211346,-79.889308,20,0,Silver,1,Visa,1,33,35,106,3384.5,9594.06,96.7,90.51,3,19,1.32,-11.21,1,0,1.2,0.0263,Bajo,0.308,29,Alta,0.67,1.493,99.53,22.75,40.61,2.5,162.44,0.946,0
MER1226,Felipe Vargas,Ambato,Educación,1013.45,-1.293625,-78.652247,3,0,Bronce,1,Visa,0,22,8,41,930.16,1371.45,116.27,33.45,4,11,-32.07,2.02,3,1,0.76,0.3027,Bajo,0.15,35,Baja,0.24,2.778,64.77,11.75,11.16,5.8,234.36,3.074,0
MER1227,Luis Pérez,Quito,Tecnología,1261.19,-0.255768,-78.571382,5,0,Bronce,0,Ninguna,0,24,7,23,1436.19,4036.96,205.17,175.52,36,15,-18.72,-24.61,16,2,0.54,0.4068,Alto - Inactivo,0.397,38,Media,0.626,0.932,55.12,1.02,17.23,3.2,327.37,5.884,0
MER1228,Isabel Muñoz,Quito,Belleza / Estética,12225.3,-0.275522,-78.561179,37,0,Gold,1,Visa,1,25,83,245,12132.94,34331.85,146.18,140.13,6,20,-38.22,3.16,3,0,0.81,0.2153,Bajo,0.384,28,Alta,0.761,1.363,378.79,50.61,145.6,2.6,145.6,-0.016,0
MER1229,Fernando Romero,Cuenca,Belleza / Estética,4063.59,-2.855176,-79.016982,21,2,Silver,1,Mastercard,0,53,23,77,3489.79,10796.94,151.73,140.22,11,13,-9.66,-20.2,4,4,0.98,0.4159,Bajo,0.488,36,Alta,0.886,0.742,111.1,18.29,41.88,2.7,125.64,0.637,1
MER1230,Paola García,Cuenca,Supermercado / Abarrotes,881.78,-2.900203,-79.008691,4,0,Bronce,0,Ninguna,1,41,10,41,1113.1,2588.33,111.31,63.13,7,19,-26.23,0.5,7,3,0.63,0.3279,Bajo,0.438,34,Baja,0.586,1.422,90.12,3.12,13.36,6.7,267.2,2.861,1
MER1231,Beatriz Paredes,Quito,Tecnología,833.55,-0.224333,-78.553312,1,2,Bronce,1,Mastercard,1,43,10,35,778.3,1867.25,77.83,53.35,6,17,0.22,-2.54,9,1,0.9,0.1342,Bajo,0.4,36,Media,0.63,1.323,33.65,0.6,9.34,3.6,214.82,6.33,0
MER1232,Rosa Ramos,Portoviejo,Servicios Profesionales,4264.63,-1.01159,-80.424851,9,0,Silver,1,Visa,1,42,32,101,4408.64,10686.81,137.77,105.81,6,25,-32.53,-20.5,3,0,0.95,0.1661,Bajo,0.328,20,Media,0.544,1.681,92.27,14.98,52.9,1.7,793.5,8.113,0
MER1233,Gloria Sánchez,Riobamba,Restaurante / Comida,3694.98,-1.670729,-78.667578,18,0,Silver,1,Visa,1,53,39,110,3983.46,14218.6,102.14,129.26,6,19,-17.52,9.21,6,0,0.97,0.0326,Bajo,0.278,38,Alta,0.634,1.758,160.03,14.45,47.8,3.3,286.8,1.521,0
MER1234,Ramón Sánchez,Quito,Transporte,621.41,-0.204775,-78.538013,11,0,Bronce,1,Visa,1,48,6,32,596.28,2354.24,99.38,73.57,1,22,-42.0,-1.1,0,1,1.0,0.2299,Bajo,0.457,38,Alta,0.848,0.59,106.82,6.63,7.16,14.9,93.08,0.685,0
MER1235,Marcos Ortiz,Loja,Tecnología,3894.17,-3.947814,-79.215957,7,0,Silver,0,Ninguna,0,46,13,83,4075.37,10375.83,313.49,125.01,17,10,20.39,-15.81,5,0,0.96,0.1753,Medio,0.289,32,Media,0.497,0.747,80.91,16.08,48.9,1.7,831.3,9.678,1
MER1236,Diego Alvarado,Portoviejo,Construcción / Ferretería,812.22,-1.018764,-80.476451,7,0,Bronce,1,Mastercard,1,34,6,29,730.08,2696.42,121.68,92.98,1,12,2.5,-7.45,1,1,0.84,0.2147,Bajo,0.314,30,Baja,0.437,1.144,46.75,1.58,8.76,5.3,148.92,3.084,0
MER1237,Ramón Aguirre,Loja,Retail / Tienda,11098.63,-3.968692,-79.245866,56,0,Gold,1,Mastercard,0,24,65,221,12416.3,24192.87,191.02,109.47,2,21,-38.24,-25.27,2,2,0.81,0.3421,Bajo,0.356,35,Alta,0.727,1.118,400.28,51.47,149.0,2.7,149.0,-0.014,0
MER1238,Patricia Romero,Quito,Tecnología,3417.8,-0.236812,-78.558248,16,1,Silver,1,Diners Club,0,33,21,72,3638.25,10357.2,173.25,143.85,6,16,-29.4,-15.11,3,2,0.73,0.3685,Bajo,0.425,34,Baja,0.57,1.053,110.17,19.04,43.66,2.5,349.28,2.652,0
MER1239,Gloria Muñoz,Esmeraldas,Retail / Tienda,707.48,0.951594,-79.672073,13,1,Bronce,1,Mastercard,0,35,9,22,675.63,2621.3,75.07,119.15,12,12,-12.3,-8.13,9,2,0.76,0.3063,Bajo,0.179,33,Media,0.365,2.055,72.32,12.48,8.11,8.9,89.21,0.716,0
MER1240,Daniela Reyes,Ambato,Salud / Farmacia,3185.71,-1.276808,-78.571681,10,0,Silver,1,American Express,1,29,41,107,3020.06,8400.57,73.66,78.51,5,18,21.22,-21.32,7,0,0.67,0.1723,Bajo,0.352,24,Media,0.572,2.048,149.35,31.19,36.24,4.1,507.36,2.771,0
MER1241,Ana Aguirre,Guayaquil,Transporte,992.16,-2.170999,-79.871557,2,0,Bronce,1,Visa,0,41,11,25,752.84,3030.0,68.44,121.2,11,10,-26.41,-19.93,4,2,0.82,0.3101,Medio,0.325,28,Alta,0.69,1.329,41.39,9.67,9.03,4.6,198.66,4.099,0
MER1242,Valeria Rodríguez,Loja,Educación,3652.38,-4.034546,-79.165921,10,0,Silver,0,Ninguna,1,42,21,100,3375.54,10679.0,160.74,106.79,1,14,-43.84,-21.71,1,2,0.97,0.3013,Bajo,0.478,23,Media,0.724,0.829,44.64,10.1,40.51,1.1,567.14,12.026,0
MER1243,Gabriela Mendoza,Guayaquil,Transporte,1438.72,-2.215181,-79.881385,1,0,Bronce,1,Mastercard,1,30,5,27,1339.6,4577.31,267.92,169.53,11,13,-15.93,6.2,9,1,0.5,0.2758,Bajo,0.503,32,Media,0.754,0.553,55.67,12.9,16.08,3.5,369.84,5.948,0
MER1244,Silvia Sánchez,Santo Domingo,Salud / Farmacia,3257.54,-0.254123,-79.146562,22,0,Silver,1,Diners Club,1,46,24,104,3088.32,8239.92,128.68,79.23,1,27,7.55,7.92,1,0,0.79,0.0844,Bajo,0.367,24,Media,0.59,1.162,108.47,17.08,37.06,2.9,74.12,0.211,0
MER1245,Pedro Mendoza,Babahoyo,Construcción / Ferretería,739.34,-1.771757,-79.516305,1,0,Bronce,0,Ninguna,0,65,6,23,592.62,1492.93,98.77,64.91,53,9,-43.45,-29.34,31,1,0.38,0.5318,Alto - Inactivo,0.45,33,Baja,0.6,0.833,68.74,1.52,7.11,9.7,163.53,2.313,0
MER1246,Fernando Romero,Guayaquil,Tecnología,1239.84,-2.231918,-79.898337,1,0,Bronce,0,Ninguna,1,22,9,19,1204.74,3682.2,133.86,193.8,6,11,-18.76,-33.83,5,1,0.91,0.2394,Bajo,0.362,36,Media,0.584,1.284,79.14,8.5,14.46,5.5,332.58,3.88,1
MER1247,Felipe Pérez,Cuenca,Salud / Farmacia,679.1,-2.905935,-78.968555,5,0,Bronce,1,Mastercard,1,37,12,44,537.24,3869.36,44.77,87.94,4,22,-2.38,-8.25,2,1,1.14,0.1096,Bajo,0.434,34,Alta,0.821,1.218,87.34,10.1,6.45,13.5,122.55,1.056,0
MER1248,Eduardo Herrera,Guayaquil,Tecnología,3376.18,-2.14692,-79.878838,15,0,Silver,1,Mastercard,1,46,30,87,4142.7,9565.65,138.09,109.95,5,16,-4.19,18.08,4,0,0.9,0.0556,Bajo,0.497,33,Alta,0.896,0.957,103.88,22.02,49.71,2.1,447.39,3.671,0
MER1249,Silvia Paredes,Quito,Educación,599.26,-0.187806,-78.573327,4,0,Bronce,1,Mastercard,1,32,5,30,672.65,2148.9,134.53,71.63,2,13,0.78,-10.98,0,0,1.03,0.0653,Bajo,0.337,35,Media,0.554,0.752,33.91,15.83,8.07,4.2,161.4,3.359,0
MER1250,Ana Benítez,Guayaquil,Servicios Profesionales,1054.75,-2.232068,-79.839782,11,0,Bronce,1,Visa,1,22,14,36,1085.7,2537.64,77.55,70.49,5,12,-15.2,-15.68,3,0,1.01,0.087,Bajo,0.214,39,Alta,0.557,2.095,100.92,5.82,13.03,7.7,169.39,1.505,0
MER1251,Luis Mendoza,Cuenca,Belleza / Estética,579.93,-2.877464,-78.958388,1,0,Bronce,0,Ninguna,0,49,5,18,775.7,1390.32,155.14,77.24,53,13,-43.82,-12.21,33,1,0.33,0.4796,Alto - Inactivo,0.251,24,Media,0.451,0.924,49.9,5.27,9.31,5.4,214.13,3.974,1
MER1252,Daniela Torres,Guayaquil,Belleza / Estética,1260.06,-2.206672,-79.850051,6,3,Bronce,1,Visa,0,45,8,22,1236.72,4298.58,154.59,195.39,14,11,-26.22,-32.31,14,5,0.77,0.595,Medio,0.225,38,Media,0.42,1.587,16.27,8.84,14.84,1.1,267.12,14.788,1
MER1253,Ramón Rodríguez,Cuenca,Servicios Profesionales,4202.16,-2.904974,-78.978256,17,0,Silver,0,Ninguna,1,20,30,113,3918.0,14741.98,130.6,130.46,3,17,-11.32,-1.03,3,3,1.03,0.2977,Bajo,0.568,39,Baja,0.742,1.155,114.61,18.94,47.02,2.4,329.14,2.376,0
MER1254,Jorge Jiménez,Guayaquil,Retail / Tienda,3344.59,-2.197298,-79.838537,10,1,Silver,1,Visa,1,23,26,101,3305.38,10039.4,127.13,99.4,4,19,-3.23,-20.59,4,1,0.84,0.219,Bajo,0.404,32,Media,0.635,1.17,159.74,18.02,39.66,4.0,555.24,3.137,0
MER1255,Sandra López,Quito,Construcción / Ferretería,10745.25,-0.198198,-78.537707,57,0,Gold,1,Visa,1,35,73,215,10152.11,28306.9,139.07,131.66,1,24,3.5,0.5,0,0,1.15,0.0458,Bajo,0.43,25,Alta,0.816,1.118,303.25,50.81,121.83,2.5,121.83,-0.101,0
MER1256,Ana Vega,Santo Domingo,Salud / Farmacia,354.27,-0.242103,-79.122872,3,0,Bronce,0,Ninguna,1,39,5,22,309.25,1061.72,61.85,48.26,19,13,-30.04,-18.37,14,2,0.68,0.4215,Medio,0.478,28,Alta,0.874,0.477,24.78,13.03,3.71,6.7,77.91,1.567,0
MER1257,Verónica Vega,Quito,Construcción / Ferretería,1144.65,-0.209049,-78.484712,6,0,Bronce,0,Ninguna,0,30,5,14,1316.75,3487.26,263.35,249.09,46,8,-33.94,-25.47,29,2,0.19,0.6002,Alto - Declive Financiero,0.403,32,Alta,0.784,0.531,15.05,5.49,15.8,1.0,284.4,17.803,1
MER1258,Ricardo Muñoz,Cuenca,Restaurante / Comida,4550.75,-2.925251,-79.008348,10,0,Silver,0,Ninguna,1,32,39,108,3765.06,15851.16,96.54,146.77,3,15,-0.79,-2.78,1,1,0.84,0.2287,Bajo,0.325,30,Alta,0.69,1.615,124.29,10.89,45.18,2.8,632.52,4.826,0
MER1259,María Castro,Ibarra,Educación,1065.8,0.326698,-78.094367,27,2,Bronce,1,Mastercard,1,55,10,27,1020.2,2998.62,102.02,111.06,6,24,14.4,-10.08,6,1,1.14,0.1086,Bajo,0.267,29,Media,0.47,1.773,29.71,14.59,12.24,2.4,12.24,-1.061,0
MER1260,Silvia Suárez,Manta,Servicios Profesionales,314.89,-0.951617,-80.668459,32,0,Bronce,0,Ninguna,1,40,9,28,369.99,242.48,41.11,8.66,9,18,-26.59,-20.32,7,2,1.06,0.2333,Bajo,0.414,32,Alta,0.797,0.941,14.49,3.1,4.44,3.3,4.44,-0.335,0
MER1261,Alejandro Ortiz,Latacunga,Educación,663.5,-0.967135,-78.583964,9,0,Bronce,1,Diners Club,1,44,6,32,635.52,2281.6,105.92,71.3,6,15,-15.94,-26.48,6,2,1.09,0.2464,Bajo,0.381,35,Alta,0.757,0.661,38.3,9.98,7.63,5.0,114.45,2.207,0
MER1262,Miguel Vargas,Portoviejo,Restaurante / Comida,395.65,-1.096379,-80.436181,43,1,Bronce,1,Diners Club,1,41,8,35,624.0,1507.1,78.0,43.06,5,24,-3.94,6.76,5,0,1.22,0.0467,Bajo,0.346,39,Alta,0.715,0.932,52.04,4.54,7.49,6.9,7.49,-0.118,0
MER1263,Andrés Rodríguez,Ambato,Tecnología,767.94,-1.213701,-78.663543,41,2,Bronce,1,Mastercard,1,30,12,41,747.84,1397.69,62.32,34.09,4,17,-22.72,-0.14,3,1,1.11,0.1967,Bajo,0.239,30,Alta,0.587,1.704,49.58,8.86,8.97,5.5,8.97,-0.355,0
MER1264,Ana Rivera,Ambato,Supermercado / Abarrotes,365.63,-1.294457,-78.616322,10,0,Bronce,0,Ninguna,1,46,7,23,513.45,1014.3,73.35,44.1,5,11,-33.37,-12.53,2,3,0.47,0.5111,Medio,0.351,26,Alta,0.721,0.809,45.93,17.32,6.16,7.5,86.24,0.746,0
MER1265,Lucia Medina,Santo Domingo,Salud / Farmacia,3754.94,-0.290326,-79.139983,14,2,Silver,1,Visa,1,20,28,101,2068.36,10305.03,73.87,102.03,5,17,-11.14,14.74,2,0,1.03,0.0408,Bajo,0.326,40,Alta,0.691,1.158,147.6,15.87,24.82,5.9,248.2,1.359,0
MER1266,Lucia Romero,Quito,Tecnología,1052.28,-0.210032,-78.502739,13,2,Bronce,0,Ninguna,1,41,5,26,1259.95,3220.36,251.99,123.86,16,19,5.45,-27.3,5,1,0.79,0.2788,Bajo,0.491,22,Alta,0.889,0.469,38.04,8.48,15.12,2.5,166.32,3.703,0
MER1267,Ricardo Rodríguez,Riobamba,Retail / Tienda,4240.68,-1.655177,-78.698756,15,0,Silver,1,Visa,1,42,28,103,4416.72,12922.38,157.74,125.46,3,15,3.17,2.15,2,0,1.0,0.0369,Bajo,0.318,36,Baja,0.442,1.81,93.12,11.94,53.0,1.8,477.0,4.738,0
MER1268,Alejandro Torres,Quito,Servicios Profesionales,815.12,-0.24046,-78.518337,6,1,Bronce,1,Visa,0,28,12,25,759.24,3516.75,63.27,140.67,8,16,-45.08,-30.5,5,0,0.86,0.2759,Bajo,0.405,43,Media,0.636,1.572,48.69,8.31,9.11,5.3,163.98,2.856,0
MER1269,Felipe García,Cuenca,Salud / Farmacia,892.24,-2.877541,-78.987542,6,0,Bronce,0,Ninguna,1,29,4,34,921.16,3716.54,230.29,109.31,14,13,-8.62,-0.75,9,3,0.7,0.4258,Bajo,0.527,37,Media,0.782,0.426,56.99,0.53,11.05,5.2,198.9,3.462,0
MER1270,Diego Mendoza,Cuenca,Transporte,264.8,-2.855503,-78.973901,1,1,Bronce,1,Mastercard,1,36,10,31,50.0,400.21,5.0,12.91,4,26,-5.88,-14.33,2,1,0.9,0.2326,Bajo,0.435,38,Alta,0.822,1.014,73.55,9.23,0.6,122.6,13.8,-0.189,0
MER1271,Natalia Alvarado,Guayaquil,Educación,1375.56,-2.243135,-79.903482,1,2,Bronce,1,Mastercard,1,46,6,24,1562.88,4560.0,260.48,190.0,5,14,-21.16,-14.83,3,1,0.74,0.2767,Bajo,0.34,31,Media,0.558,0.896,61.86,4.14,18.75,3.3,431.25,6.771,1
MER1272,Paola Vargas,Quito,Salud / Farmacia,2547.02,-0.198505,-78.475837,15,0,Silver,0,Ninguna,1,45,17,73,2710.82,8188.41,159.46,112.17,6,24,-13.8,-1.58,3,0,0.93,0.1092,Bajo,0.283,30,Baja,0.4,1.214,119.26,20.33,32.53,3.7,292.77,1.943,0
MER1273,Paola Mendoza,Latacunga,Belleza / Estética,3421.8,-0.905169,-78.665077,10,0,Silver,1,Visa,1,50,31,101,3830.98,9509.15,123.58,94.15,0,23,-13.59,0.8,0,0,0.88,0.1147,Bajo,0.334,42,Baja,0.461,1.921,149.96,13.45,45.97,3.3,643.58,4.023,0
MER1274,Carolina Muñoz,Machala,Supermercado / Abarrotes,590.49,-3.231111,-79.941866,4,0,Bronce,1,Visa,1,44,6,36,802.86,1569.96,133.81,43.61,6,17,-20.41,1.53,4,1,1.03,0.2004,Bajo,0.285,29,Alta,0.642,0.779,61.27,11.52,9.63,6.4,192.6,2.579,0
MER1275,José García,Guayaquil,Belleza / Estética,568.79,-2.236609,-79.891208,1,0,Bronce,1,American Express,1,47,13,30,607.75,2766.6,46.75,92.22,2,14,-38.42,-19.89,0,0,0.72,0.2814,Bajo,0.168,30,Alta,0.502,2.158,42.84,5.37,7.29,5.9,167.67,3.538,0
MER1276,Valeria Díaz,Guayaquil,Transporte,11024.52,-2.1543,-79.906477,49,0,Gold,1,Mastercard,1,48,67,241,10518.33,22916.69,156.99,95.09,5,21,12.45,5.87,3,0,0.86,0.1155,Bajo,0.534,26,Media,0.791,1.059,353.19,53.87,126.22,2.8,126.22,-0.1,0
MER1277,José Aguirre,Portoviejo,Restaurante / Comida,802.69,-1.006353,-80.462487,4,0,Bronce,1,American Express,1,48,16,37,705.28,3260.07,44.08,88.11,2,20,-18.24,0.27,1,0,1.0,0.1238,Bajo,0.356,34,Media,0.577,2.311,116.18,13.82,8.46,13.7,169.2,1.1,0
MER1278,Mónica Romero,Portoviejo,Educación,1272.85,-1.011795,-80.465147,7,0,Silver,1,Diners Club,1,51,40,129,1754.0,682.41,43.85,5.29,1,19,23.76,0.81,3,0,0.98,0.0719,Bajo,0.342,32,Alta,0.71,1.61,106.24,21.72,21.05,5.0,357.85,2.755,0
MER1279,Verónica Vargas,Guayaquil,Transporte,541.29,-2.148454,-79.895285,23,0,Bronce,0,Ninguna,1,42,9,22,357.93,1211.1,39.77,55.05,4,13,-33.13,-19.76,3,1,0.74,0.2869,Bajo,0.363,32,Alta,0.736,1.019,8.35,7.27,4.3,1.9,4.3,-2.097,0
MER1280,Jorge Flores,Santo Domingo,Belleza / Estética,765.2,-0.254084,-79.211893,5,0,Bronce,1,Visa,1,38,11,38,890.78,2454.42,80.98,64.59,5,21,26.67,-17.71,3,0,1.08,0.0651,Bajo,0.456,41,Alta,0.847,1.082,54.95,2.62,10.69,5.1,203.11,3.553,0
MER1281,Sandra Martínez,Quito,Supermercado / Abarrotes,580.99,-0.208839,-78.562852,24,1,Bronce,1,American Express,0,49,8,25,351.2,1912.5,43.9,76.5,3,21,-1.8,-7.14,2,1,0.53,0.3372,Bajo,0.535,34,Alta,0.942,0.708,63.37,0.85,4.21,15.1,4.21,0.026,0
MER1282,Daniela Guerrero,Portoviejo,Servicios Profesionales,2851.7,-1.032696,-80.456899,24,0,Silver,0,Ninguna,1,30,30,102,3427.2,8611.86,114.24,84.43,3,17,-14.72,-6.96,2,1,0.68,0.3519,Bajo,0.328,34,Media,0.544,1.576,118.11,17.89,41.13,2.9,41.13,-0.106,0
MER1283,María Molina,Machala,Transporte,11608.56,-3.284884,-79.924397,60,3,Gold,1,Mastercard,1,28,66,241,10916.4,35701.74,165.4,148.14,3,22,-1.42,-24.16,4,1,0.9,0.1938,Bajo,0.357,37,Media,0.578,1.427,301.9,56.76,131.0,2.3,131.0,-0.13,0
MER1284,Diego Ramos,Loja,Tecnología,728.3,-4.034946,-79.187672,3,1,Bronce,1,Mastercard,1,56,11,23,747.23,1536.63,67.93,66.81,1,28,-33.73,-8.45,1,1,0.72,0.2951,Bajo,0.473,31,Baja,0.628,1.46,47.57,9.58,8.97,5.3,188.37,3.356,0
MER1285,Santiago López,Riobamba,Supermercado / Abarrotes,770.15,-1.711656,-78.607561,6,3,Bronce,1,Visa,1,46,7,37,940.8,2841.6,134.4,76.8,2,17,-8.67,-25.91,1,2,0.75,0.3023,Bajo,0.376,31,Alta,0.751,0.777,90.24,7.82,11.29,8.0,203.22,1.992,0
MER1286,Ramón Jiménez,Manta,Educación,3566.21,-0.982581,-80.734104,7,1,Silver,1,Visa,0,33,31,108,3905.07,10741.68,125.97,99.46,0,16,-32.87,-11.94,0,2,0.62,0.4063,Bajo,0.408,31,Media,0.64,1.384,87.06,23.44,46.86,1.9,796.62,8.343,1
MER1287,Roberto Mora,Guayaquil,Construcción / Ferretería,966.55,-2.1953,-79.87239,1,0,Bronce,1,Visa,1,38,8,44,1054.48,4223.56,131.81,95.99,6,24,-12.61,0.62,3,0,0.62,0.2227,Bajo,0.272,27,Alta,0.626,1.065,4.97,12.64,12.65,0.4,290.95,50.911,0
MER1288,Cristian Benítez,Quito,Transporte,614.43,-0.276546,-78.520678,12,0,Bronce,1,Visa,1,34,11,27,349.8,1650.78,31.8,61.14,1,23,-38.52,-2.45,2,0,1.13,0.1829,Bajo,0.48,28,Media,0.726,1.263,23.43,4.35,4.2,5.6,50.4,1.594,0
MER1289,Miguel Morales,Guayaquil,Transporte,680.72,-2.154249,-79.862118,17,2,Bronce,1,Diners Club,0,53,4,21,650.48,2379.72,162.62,113.32,6,15,-22.97,-4.72,0,5,0.48,0.6245,Bajo,0.42,29,Alta,0.804,0.415,67.72,9.37,7.81,8.7,54.67,0.392,0
MER1290,José Aguirre,Manta,Servicios Profesionales,1155.44,-0.939989,-80.693227,2,0,Bronce,1,Mastercard,0,50,9,21,1132.65,4152.96,125.85,197.76,14,10,9.89,-20.52,6,2,0.28,0.4356,Alto - Inactivo,0.499,34,Media,0.749,1.001,59.17,3.09,13.59,4.4,298.98,4.896,1
MER1291,Diego Morales,Quito,Educación,876.99,-0.195695,-78.48215,1,0,Bronce,1,Mastercard,1,47,4,32,843.68,3760.32,210.92,117.51,6,11,-10.82,-5.38,4,1,0.48,0.3884,Bajo,0.398,38,Media,0.628,0.531,55.59,6.27,10.12,5.5,232.76,3.849,1
